id;name;geoid;geoname;value;datetime
600;Marginal price Day Ahead market Spain;3;Spain;83.08;2025-12-10T04:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;85;2025-12-10T05:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;89.82;2025-12-10T06:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;101.08;2025-12-10T07:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;110.35;2025-12-10T08:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;112.14;2025-12-10T09:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;108.5;2025-12-10T10:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;102.18;2025-12-10T11:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;99.5;2025-12-10T12:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;97.42;2025-12-10T13:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;97;2025-12-10T14:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;99.5;2025-12-10T15:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;101.08;2025-12-10T16:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;110.35;2025-12-10T17:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;115.98;2025-12-10T18:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;116.89;2025-12-10T19:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;123.32;2025-12-10T20:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;123.32;2025-12-10T21:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;116.94;2025-12-10T22:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;102.72;2025-12-10T23:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;112.74;2025-12-11T00:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;99.38;2025-12-11T01:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;96.29;2025-12-11T02:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;83.45;2025-12-11T03:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;81;2025-12-11T04:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;81;2025-12-11T05:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;90;2025-12-11T06:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;102.5;2025-12-11T07:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;119.5;2025-12-11T08:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;113.94;2025-12-11T09:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;99.8;2025-12-11T10:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;82.12;2025-12-11T11:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;79;2025-12-11T12:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;75.11;2025-12-11T13:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;75;2025-12-11T14:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;75.24;2025-12-11T15:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;77.4;2025-12-11T16:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;99.38;2025-12-11T17:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;105;2025-12-11T18:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;113.22;2025-12-11T19:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;124.79;2025-12-11T20:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;122.94;2025-12-11T21:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;112.74;2025-12-11T22:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;100;2025-12-11T23:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;99.01;2025-12-12T00:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;84.21;2025-12-12T01:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;79.14;2025-12-12T02:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;75.24;2025-12-12T03:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;75.24;2025-12-12T04:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;77.5;2025-12-12T05:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;88.51;2025-12-12T06:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;96.53;2025-12-12T07:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;116.66;2025-12-12T08:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;121.28;2025-12-12T09:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;108.5;2025-12-12T10:00:00+01:00
600;Marginal price Day Ahead market Spain;3;Spain;108.5;2025-12-12T11:00:00+01:00
